	B-cells_Memory B-cells_Memory B-cells	B-cells_Naive B-cells_Naive B-cells	CAFs_Inflammatory-CAFs_Inflammatory-CAFs 1	CAFs_Inflammatory-CAFs_Inflammatory-CAFs 2	CAFs_Myofibroblast-like CAFs_Myofibroblast-like CAFs 1	CAFs_Myofibroblast-like CAFs_Myofibroblast-like CAFs 2	CAFs_Myofibroblast-like CAFs_Transitioning CAFs	Endothelial_Lymphatic_endothelial_Lymphatic_endothelial	Endothelial_Pericyte-like endothelial cells_Pericyte-like endothelial cells	Endothelial_Stalk-like endothelial cells_Stalk-like endothelial cells	Endothelial_Tip-like endothelial cells_Tip-like endothelial cells	Epithelial_cancer_Her2_SC	Epithelial_cancer_LumB_SC	Epithelial_normal_Luminal Progenitors	Epithelial_normal_Mature Luminal	Epithelial_normal_Myoepithelial	Myeloid_Cycling_Cycling Myeloid	Myeloid_DCs_cDC1	Myeloid_DCs_cDC2	Myeloid_DCs_pDC	Myeloid_Macrophage_LAM 1	Myeloid_Macrophage_LAM 2	Myeloid_Macrophage_Macrophage 1	Myeloid_Macrophage_Macrophage 2	Myeloid_Monocyte_Monocyte 1	Myeloid_Monocyte_Monocyte 2	Plasmablasts_Plasmablasts_Plasmablasts	SMCs_Differeniated SMCs_Differeniated SMCs 2	SMCs_Differeniated SMCs_Differeniated SMCs 3	SMCs_Differeniated SMCs_Transitioning SMCs 1	SMCs_Immature SMCs_Immature SMCs 1	SMCs_Immature SMCs_Immature SMCs 2	T-cells_CD4+ T-cells_CD4+ T-cells 1	T-cells_CD4+ T-cells_CD4+ T-cells 2	T-cells_CD4+ T-cells_T-Regs	T-cells_CD4+ T-cells_Tfh cells	T-cells_CD8+ T-cells_CD8+ T-cells 1	T-cells_CD8+ T-cells_CD8+ T-cells 4	T-cells_CD8+ T-cells_CD8+ T-cells 5	T-cells_CD8+ T-cells_Exhausted CD8+ T-cells	T-cells_Cycling_Cycling T-cells	T-cells_NK cells_NK cells	T-cells_NKT_NKT
8750x19577	6.085290000000001e-10	0.013843386000000001	6.07198e-10	0.023436492000000003	0.036336213	0.016349453	6.084779299999999e-10	0.031328596	6.069595e-10	6.059242e-10	0.0038486582	0.13228947	0.15221147	0.10186675	0.18297221	0.03297113	6.073486e-10	6.092142e-10	6.071482e-10	6.070822e-10	6.074934e-10	6.085557e-10	0.12985952	6.0865324e-10	6.071436e-10	6.075189e-10	0.084546834	0.010368018	6.081786e-10	6.066366e-10	6.092258400000001e-10	6.073590000000001e-10	0.0029767717	6.083364e-10	6.079884e-10	6.0616123e-10	0.028914093999999998	6.0633926e-10	6.0709265e-10	6.0751426e-10	6.059705e-10	6.081414e-10	0.015881082
8513x19714	6.545328e-10	6.54358e-10	0.043300454	6.551623e-10	0.035894737	0.01778992	6.550824e-10	0.004003678	6.5534356e-10	0.026149297000000002	6.541858e-10	0.101206586	0.1636543	0.08262109	0.17730884	0.012487323	6.5759603e-10	0.006348088399999999	0.04813385	0.040443514	6.545453e-10	0.059146762	6.5674377e-10	0.0059999363	6.571485e-10	0.03299572	0.06373737	6.5382283e-10	0.022656366	6.5453654e-10	6.545278e-10	6.548212e-10	6.541646e-10	6.551835e-10	6.5461525e-10	6.5385775e-10	6.549811e-10	0.013390753	0.042731434000000006	6.5586747e-10	6.5533984e-10	6.5363326e-10	6.544479e-10
8751x19850	8.146636e-10	8.152232e-10	0.026178367	0.024641108	8.157194e-10	8.160819e-10	0.030389354	8.1447243e-10	0.052264124	8.144057e-10	0.015206963	0.09473891	0.09206672	0.094499946	0.20241219	0.020480195	8.1560425e-10	0.019697335	8.155047e-10	8.145284400000001e-10	8.166923e-10	0.07701868	8.180799400000001e-10	8.181392e-10	8.167952e-10	8.152931e-10	0.18612179999999998	8.152606e-10	0.01078179	8.154689e-10	8.146077e-10	8.142674299999999e-10	8.156929e-10	8.147289e-10	8.1553114e-10	8.146403e-10	0.050020307	8.140501e-10	8.172673599999999e-10	0.003482215	8.155513e-10	8.142768e-10	8.139911e-10
8514x19987	6.209745e-10	6.2148875e-10	0.14236853	6.2388195e-10	6.222704e-10	6.2207106e-10	6.220497e-10	0.002576792	6.2074357e-10	0.035399966	0.01149873	0.10046069	0.083862916	0.040690225	0.23735471	0.062814966	6.2394623e-10	6.2278455e-10	0.062491324	6.2010574e-10	8.161084e-09	0.008436372	6.2335975e-10	6.2389977e-10	0.03698768	6.229639599999999e-10	0.09358635	0.020493533	6.218006e-10	6.220426e-10	6.2251143e-10	6.210965e-10	6.2188005e-10	0.033814024	6.223606e-10	6.2177924e-10	6.223832e-10	6.2208766e-10	0.027163256	6.238879e-10	6.2149585e-10	6.2131217e-10	6.2133704e-10
8752x20123	8.4314916e-10	0.029315915	0.034955315	8.430157e-10	8.4352236e-10	8.4646856e-10	0.03584511	0.006934546	8.451296e-10	0.029148785	8.4383134e-10	8.4722446e-10	0.18734816	0.099138714	0.24049449	0.013421978999999999	8.443095e-10	8.450538e-10	8.465994e-10	8.459263e-10	0.10425893	0.02630279	8.455697e-10	8.438039699999999e-10	8.478727e-10	0.00089278276	0.1511921	8.443466e-10	8.444334e-10	8.432216e-10	8.431684e-10	8.435561e-10	8.475704e-10	8.461554e-10	8.45186e-10	8.450264e-10	8.451730400000001e-10	8.4397456e-10	8.449329e-10	8.4278096e-10	8.4441576e-10	0.040750302	8.441822e-10
8515x20260	7.289960000000001e-10	0.049218137	0.1298861	0.040830977000000004	7.296401e-10	0.010444990999999999	7.298934e-10	0.06643248	7.2691886e-10	0.017814146	7.2783035e-10	0.17237753	0.12990074	0.068085276	0.12066629	0.032336853	0.020159394	7.300716e-10	7.296248e-10	0.012193192	7.294244e-10	7.311544e-10	0.03444347	0.019745346	7.301245e-10	7.283303e-10	0.043868497	7.2891954e-10	7.289126e-10	7.280775e-10	7.2880973e-10	7.278165e-10	0.031596627	7.2882367e-10	7.278554e-10	7.283998e-10	7.2753054e-10	7.279359e-10	7.2773737e-10	7.2817335e-10	7.298447e-10	7.293771e-10	7.269438e-10
8944x5245	0.0051430142	2.32114e-10	0.020204756	0.038773645	2.3206752000000002e-10	0.009819727	0.0061810985	0.022376333999999998	2.3145705e-10	0.005103606	0.02252853	0.04872002	0.17550138	0.10198871	0.11948102	0.01305723	2.3239087e-10	0.044036895	2.3195687999999998e-10	0.022744006	0.04783255	0.05850323	0.010762137	2.324476e-10	2.3253141e-10	2.3213481e-10	0.10112879	2.3230667000000003e-10	0.037518277999999995	2.3215915e-10	2.3210071000000001e-10	2.3194052000000002e-10	2.3231373999999998e-10	2.317119e-10	0.03058409	2.3158689e-10	2.3224022999999998e-10	2.322761e-10	0.015277198999999998	2.3152813999999999e-10	2.3170087e-10	0.019875158	0.022858657
9182x5381	3.341941e-10	3.3329400000000003e-10	0.04405596	0.010060399	3.3476188e-10	0.014655651	3.3464442000000004e-10	0.025776854	3.3360437e-10	0.007461258	0.022310872000000002	0.08989687	0.15963325	0.104602315	0.1346422	0.006865178	3.3379216e-10	3.3428973e-10	0.027973567999999997	3.3328637e-10	3.340539e-10	0.108918145	3.3365719e-10	3.3506853e-10	3.340138e-10	3.344779e-10	0.12567098	0.042674857999999996	3.342419e-10	3.340507e-10	3.3455635e-10	3.3369027000000003e-10	3.3485897000000003e-10	0.016135067	3.3351594e-10	0.008810383	0.013152448	3.341788e-10	3.3412652999999996e-10	3.3414377000000004e-10	3.337138e-10	3.340896e-10	0.03670372
8945x5518	2.601788e-10	2.603828e-10	0.05059005	0.018035367	2.6139496000000003e-10	2.6066857000000003e-10	2.6075062000000003e-10	0.029196727999999998	2.60217e-10	0.0007715541000000001	0.02049245	0.07230266	0.16515298	0.07472522	0.21995746	0.032916285	2.6110397e-10	0.015917905	2.6053333999999997e-10	2.6039426e-10	2.611214e-10	0.13077912	2.6124441e-10	2.61381e-10	2.6118763e-10	2.6107008e-10	0.07137893	0.0146503225	2.611667e-10	2.6127683e-10	2.6128777000000003e-10	2.608521e-10	2.6138e-10	2.6065314e-10	2.6096653e-10	2.6000466e-10	0.057156436	2.603272e-10	2.6175268e-10	2.6131272e-10	2.6028005e-10	2.6043845e-10	0.025976383999999998
9183x5654	0.0052016983	3.4364657999999996e-10	0.023907946	0.02035552	3.434153e-10	0.019589882	3.4388659e-10	0.013484939	3.4342185e-10	0.013137973	0.031951903999999996	0.13328296	0.11809165	0.15719515	0.09147644	3.4369312999999996e-10	3.4282757e-10	0.008098064	3.4362105e-10	3.4235645e-10	0.07298861400000001	0.058423694000000005	0.0024603794	3.4329348e-10	3.4397318e-10	3.430788e-10	0.13093734	3.4430464e-10	0.04699178	3.4308078999999997e-10	0.004101502	3.4346115e-10	3.4347555e-10	3.4277792e-10	0.014216423	3.4292635e-10	3.434323e-10	3.4313574e-10	0.01846457	3.4287337e-10	3.4325617e-10	3.4289824e-10	0.01564164
8945x5791	3.6186476e-10	3.625674e-10	0.019937295	0.051570002000000004	3.6442616e-10	0.012511814	3.6341344e-10	3.6315637000000003e-10	0.015224784	0.020325035	3.6257294e-10	0.013502928999999999	0.18879400000000002	0.12508719	0.16348279999999998	0.011279698999999999	3.6283235e-10	0.028429765	3.6326445e-10	3.628462e-10	0.021956407	0.058211125	3.6371927999999996e-10	0.06745087	3.6379487999999997e-10	0.021300826000000002	0.096188426	0.014867400000000001	3.6301717e-10	3.6235515e-10	3.6268635e-10	3.6242702999999996e-10	0.024665887	3.6354794e-10	3.6298392e-10	3.6285658e-10	0.02071799	3.6310163e-10	0.004118809	3.6276523e-10	3.633192e-10	3.6283995e-10	0.02037678
9183x5927	5.299294e-10	0.005183252	0.07830025	0.012148194	5.309898e-10	5.305504e-10	5.311357e-10	0.035976707999999996	5.310536e-10	0.004337915	5.3107285e-10	0.08225042	0.17059028	0.22238865	5.315065599999999e-10	0.0019642597	5.3082577e-10	0.0009977	5.319802e-10	5.3003657e-10	5.323081e-10	0.09725594	0.045576297	5.320248e-10	5.3132915e-10	5.3168403e-10	0.11933359	0.061758745	5.3122684e-10	5.313728e-10	5.318026599999999e-10	5.30844e-10	5.317337e-10	0.0070938705	0.017872712	5.313616e-10	5.315998e-10	0.011331908	5.309067599999999e-10	5.310890599999999e-10	5.306202e-10	5.322542400000001e-10	0.025639323999999998
8946x6064	3.3514533e-10	3.3605238e-10	0.026363451	0.06438942	3.3585307e-10	0.009450357	3.3639416e-10	3.357724e-10	0.022140622000000002	0.0119741745	3.352777e-10	0.102859005	0.15901323	0.09934707	0.07919188	0.028875837	3.361325e-10	0.017180953	3.3628064e-10	3.3528025e-10	0.0010718938	0.13253914	3.3712577000000003e-10	3.3638199999999995e-10	3.365771e-10	3.3614916e-10	0.14577577	0.011988136000000002	3.3656491000000003e-10	3.3585565e-10	3.3630757000000003e-10	3.359979e-10	0.039388068	3.3674982e-10	0.0156152155	3.36373e-10	3.356962e-10	3.3748543e-10	0.032835763	3.354645e-10	3.3610302999999996e-10	3.358166e-10	3.3576728e-10
9184x6200	3.7286924e-10	3.731047e-10	0.063517265	0.05421115	3.7390687999999996e-10	0.0052350964	3.7460998e-10	0.012100191000000001	3.7390687999999996e-10	0.008854708000000001	0.011758923999999999	0.14183854	0.072496995	0.10131575	0.08102197	0.019427422	3.7352124e-10	0.029919708	3.7378997000000003e-10	3.727064e-10	3.7438141000000003e-10	0.13745959	3.7410736e-10	3.74001e-10	3.737493e-10	0.029425507000000004	0.10955771	3.7292827e-10	0.013087991	3.7299303e-10	3.7395106e-10	3.7369227e-10	3.7346282e-10	3.7312392000000004e-10	0.04576761	3.734265e-10	3.7534595e-10	0.01913606	0.036503494	3.7403386000000003e-10	3.7406452999999996e-10	0.007364262	3.7402172999999997e-10
8947x6337	3.6300307e-10	3.6301345e-10	0.033750404	0.051805515	3.6364964e-10	0.016479835	3.633744e-10	0.016271895	3.627816e-10	0.037877443999999996	3.630654e-10	0.05954949599999999	0.15947089999999997	0.053665344000000004	0.15771584	0.023152594	3.6246411e-10	0.010415874	3.645413e-10	3.626211e-10	3.6407785e-10	0.14478867	3.6374256e-10	3.636191e-10	3.644162e-10	0.031653132	0.111603715	3.6343813999999997e-10	0.013402289	3.6247655e-10	3.6269437000000004e-10	3.629013e-10	3.630467e-10	0.014613682	3.6251527000000003e-10	3.624911e-10	0.012451833999999998	3.626882e-10	3.6306402e-10	3.6330228e-10	3.6220357000000003e-10	0.017315313	0.03401624
9185x6473	3.7565642e-05	0.011688985	0.05294859	0.06841359	2.458267e-10	2.4557506e-10	2.4529323e-10	0.008704461	2.4567626e-10	0.024034115	2.449823e-10	0.06860089	0.044248199999999994	0.084414825	0.05933021	0.004093945	2.4552402e-10	0.009111665	0.0454655	0.0054597673	2.4617253e-10	0.12576106	0.062474877000000005	0.009244134000000001	2.4623686e-10	0.01239096	0.08662114	2.4514357e-10	0.0117534995	2.455362e-10	2.4540509e-10	2.4533864e-10	2.4628946e-10	0.10613629	0.018106196	2.453681e-10	2.4612182e-10	2.4557506e-10	0.03377395	2.4557597999999997e-10	2.453653e-10	2.4585908e-10	0.047185477
8948x6610	2.8503297000000004e-10	2.8530384e-10	0.055866715	0.092907086	2.8645327999999996e-10	2.8529895e-10	2.8540072999999996e-10	0.015094402	0.012689663	0.006019846	0.001079765	0.18365802	0.11014972	0.11831141	2.8505523e-10	0.038064483999999996	2.8560873e-10	2.8695582e-10	2.860345e-10	2.8548675e-10	2.8570407000000004e-10	0.15632957	2.8607872e-10	2.8582017000000003e-10	2.8589377999999997e-10	2.8579783e-10	0.0947395	2.850819e-10	0.018646944	2.852146e-10	2.855962e-10	2.8528043999999997e-10	2.8587033e-10	2.8569043999999997e-10	2.861944e-10	2.8602467999999997e-10	2.859276e-10	2.859816e-10	0.050069235	2.8611802e-10	2.8595923e-10	2.8548782999999996e-10	0.046373654
9186x6746	2.039119e-10	2.0396479e-10	0.05876572	0.03347935	2.0416951000000002e-10	2.0377348e-10	2.0378436e-10	0.027241582	2.0395974e-10	0.004758216	0.021934697000000003	0.040699985	0.09468178	0.18684359	2.0341467e-10	0.03433054	2.0375599999999997e-10	0.010651276000000001	0.003372622	2.0354936e-10	2.043889e-10	0.17459771	2.0407376e-10	2.0440799999999998e-10	2.0428055e-10	2.0444971e-10	0.041588947	2.0432847e-10	0.026647285	2.0392978999999998e-10	2.0387184e-10	2.0410568e-10	2.0420808000000001e-10	0.12794349	2.0421821e-10	0.008400807	2.0371596000000002e-10	2.0454333e-10	0.028733987000000002	2.036367e-10	0.04595555	2.0363983e-10	0.029372895
8949x6883	0.0026727066999999998	0.0007958144000000001	0.052148703	1.6707913e-10	1.6654174e-10	1.663284e-10	1.66297e-10	0.014695298999999998	1.6650901e-10	0.009188934000000001	1.6614893e-10	0.17337583	0.14239985	0.08850217	0.11952370000000001	0.021293992	1.6688738999999998e-10	0.00085861585	0.066982344	0.0062673064	0.0033093924	0.09719374	1.6663611000000002e-10	0.015027266000000001	1.6704312e-10	1.6670128e-10	0.0699915	1.6694023e-10	0.0063087726	1.6648966000000002e-10	0.01028665	0.0066032317	0.0051346705	1.6713553e-10	0.029430555	1.6624086999999998e-10	1.6671813000000001e-10	1.6630461000000002e-10	1.6686065e-10	1.6661449e-10	1.6686383e-10	1.6684219e-10	0.05800895
9187x7019	1.7858873e-10	0.004692102	0.05177267	0.016353756	0.03124859	1.7871071e-10	1.7888294e-10	0.007829571	0.0043358714	0.011739258999999998	1.7850325e-10	0.027301902000000003	0.17668034	0.05486949	0.10075471	0.028136324	1.7843348000000002e-10	0.018687673000000002	1.791585e-10	0.023242269	0.07039541	0.19211955	1.7891365e-10	1.7869231e-10	1.7848861e-10	0.017421423999999998	0.026272794	1.7817671e-10	0.0075048395	1.7830656e-10	1.7869708e-10	1.782134e-10	1.7882187e-10	1.7870048e-10	0.05241799999999999	0.005419048	1.7884608999999999e-10	1.7831066000000002e-10	0.016536996	1.7823686000000002e-10	1.7837153000000002e-10	0.0011378549	0.053129487
8950x7156	1.791254e-10	1.7907277e-10	0.06767352	1.793712e-10	1.7975753999999998e-10	1.7957418999999998e-10	1.802643e-10	1.7947248999999998e-10	1.7940166e-10	0.0040684063	1.7920056e-10	1.7955332e-10	0.21081115	0.11739703	0.15629323	1.7934418e-10	1.7937257e-10	1.7955262e-10	1.799081e-10	0.013096992	1.7997196999999999e-10	0.14222820000000003	0.051197535999999995	1.8017424e-10	0.06463573	1.7970234e-10	0.018014442	1.7937359e-10	1.7949441999999998e-10	1.795273e-10	1.8001624e-10	1.8017117e-10	0.05713047	1.7953516e-10	0.001001432	1.7947731000000002e-10	1.7981033e-10	0.0010148428	0.043108635	1.7926244e-10	1.7929151000000001e-10	1.7943895e-10	0.05232836
9187x7292	1.5583564e-10	1.5585733999999998e-10	0.06457951	0.01897944	1.55918e-10	1.5649032e-10	0.012108494	0.014282915	1.5637336e-10	0.008237568	1.5591857e-10	1.5623772e-10	0.20844771	0.09993437	0.1475645	0.005842051	1.561117e-10	0.0052226386	1.5624217e-10	1.5599473e-10	1.5622907e-10	0.18529518	0.06560212	0.012486603999999998	1.561546e-10	1.5615251e-10	0.023602275	1.5594595e-10	0.008628878000000001	1.5604353999999999e-10	1.5584842e-10	1.5577144e-10	1.5631402e-10	0.024232563	1.5598998e-10	0.01256324	1.5646615e-10	1.5621268e-10	0.067330785	1.5602032e-10	1.559385e-10	1.5624545e-10	0.015059142
8950x7429	1.5844518999999998e-10	0.004444173	0.015027923500000002	0.02345686	1.5886823999999998e-10	1.5826819e-10	1.586829e-10	0.07813124	1.5848599999999998e-10	0.023625344	0.006549875699999999	1.5850685e-10	0.13744049	0.24167195	1.5814266999999999e-10	1.5818731e-10	1.586835e-10	1.5836422e-10	1.5898344e-10	1.5819636e-10	1.5884188000000002e-10	0.03379455	1.5872498e-10	1.588737e-10	0.087260894	1.5905531e-10	0.14907384	0.01867612	0.021293486	1.5863236000000002e-10	0.030691175	1.5891977e-10	0.036017884	1.5884127e-10	0.016585976000000002	1.5871014e-10	1.5849293999999998e-10	1.5901952e-10	0.044048767999999995	1.5844699e-10	1.5883643e-10	1.5847965e-10	0.032209326
9188x7565	1.334434e-10	0.0033805277	0.015624116	0.027672803	1.3359289e-10	0.009626082	1.3398178e-10	0.019030416	1.3367216000000002e-10	1.3342201e-10	1.3329915e-10	0.021508342000000003	0.24454348	0.070993006	0.2503969	1.3316676e-10	1.3325163e-10	0.007843375	0.017198503	0.0051486786	1.336245e-10	0.15607896	0.011917882	0.01686927	1.3375505e-10	1.337854e-10	0.022635042999999997	1.332722e-10	1.3331288999999998e-10	1.3349126e-10	1.3327729e-10	0.010054735	0.019920211	0.0057642497	0.0052463095999999996	0.008503064	0.0037754145	0.024421633999999998	1.3404747e-10	1.334383e-10	1.3350168e-10	1.3345408e-10	0.021846851
8951x7702	2.0235778e-10	2.0119091e-10	0.026211845	0.02135159	2.0162e-10	2.0094816e-10	2.0109424e-10	0.031533495	2.0129685e-10	0.009520193	2.01067e-10	0.02533909	0.16765547	0.16435707	0.114449754	2.0159464e-10	2.0138634e-10	0.014011548	2.0159656e-10	2.0088798999999998e-10	2.0181894e-10	0.12817734	0.054438125	2.0178005e-10	2.019017e-10	0.061201368	0.035794094	2.0133564e-10	0.015998315	2.0133333000000001e-10	0.023576697	2.0133564e-10	0.018662965	0.058306035	2.0165808e-10	2.0150545e-10	2.016927e-10	2.012911e-10	2.0152348999999998e-10	2.0122506e-10	2.0149853e-10	2.0189977e-10	0.02941503
9189x7838	1.1171973e-10	1.1155662e-10	0.04979906	1.1169843000000001e-10	1.1175723e-10	0.014131024499999999	0.017126258000000002	0.0038653	0.004075851	0.00152906	0.00010774938	0.007849745	0.2357366	0.08232429	0.18934175	0.013260893999999999	1.1168351e-10	0.040408127	0.01623476	0.005598914	0.023709815	0.07410863	0.04599808	0.045813832	0.0047013103	1.1206396000000001e-10	0.015657368999999997	1.1161343999999999e-10	0.009626273000000001	1.1162089e-10	1.1170801000000001e-10	1.1152683999999999e-10	0.056341518	1.1202187e-10	0.009503114	1.1170331000000001e-10	0.013238506	1.1210523e-10	0.0071639730000000006	1.11764056e-10	1.1182290500000001e-10	1.1201652e-10	0.012748305
8952x7975	1.9546255e-10	1.9536153e-10	0.005574130500000001	0.02308571	0.007549406	1.955084e-10	1.9587607e-10	1.9521141999999998e-10	0.0025780126	1.9571623e-10	1.955457e-10	1.9560948999999999e-10	0.22596063	0.15260392	0.12753314	0.010695375	1.961864e-10	0.03503993	0.021240916000000002	1.9549163999999998e-10	0.111781135	0.10512975599999999	1.9622868999999998e-10	1.9570613000000002e-10	1.9590485e-10	1.9551138e-10	0.029303017999999997	1.9556695e-10	1.9651071e-10	1.9565538e-10	1.9568748000000002e-10	1.9552256999999998e-10	0.023183355	0.054841577999999995	0.020585408	1.9562851e-10	1.9561993999999998e-10	1.9573788e-10	0.019176345	1.9538392e-10	0.010301965	1.9563151e-10	0.0138362255
9190x8111	0.008140807	1.8733298e-10	0.014568214	0.013976505	1.8755286e-10	1.8775294e-10	0.008516564	0.013948241	1.8775903e-10	0.0014147658	1.8727155e-10	0.14643826	0.23642583	0.016828017	0.27405438	1.8815696e-10	1.8779663e-10	0.018169736000000002	1.8827005e-10	1.8779198e-10	0.024818502000000003	0.016958345	0.026524564	0.06778519599999999	0.011722169	1.8810564e-10	0.027465971000000002	1.8750493999999998e-10	0.009436679	1.8743698000000002e-10	1.8744344e-10	1.8746058999999998e-10	0.019244103000000002	1.8790342e-10	1.8772858000000001e-10	1.8756861000000002e-10	1.8792096999999999e-10	0.04356313	1.877927e-10	2.180861e-10	1.87754e-10	1.8795217e-10	1.8744056000000001e-10
8953x8248	0.012361516000000001	2.5762045e-10	0.03143242	0.039476633	2.5755806000000003e-10	2.5725364e-10	2.5725412999999996e-10	0.0016005597000000001	2.5734787e-10	2.5758015e-10	0.004039038	0.024476869	0.18853104	0.16617294	0.09249496	0.023751447000000002	2.5773644e-10	2.5789085e-10	0.06423121	2.574824e-10	0.039078392	2.5836303e-10	0.17969906	2.5792185e-10	2.5808522000000004e-10	0.023759985	0.026857816	2.5705502000000004e-10	0.0005198886	2.569403e-10	2.5696577999999996e-10	2.5736016e-10	2.582349e-10	0.022933448	0.014083789	2.5725855e-10	2.584029e-10	2.5701723999999997e-10	0.044498958	2.5739158e-10	2.5724778e-10	2.5742347000000003e-10	2.5780377999999996e-10
9191x8384	2.1939298999999999e-10	0.016731085	0.0015011876000000002	2.1960021e-10	2.1957845e-10	2.1935365e-10	0.0077472124	2.1909398999999998e-10	0.016950047	2.192428e-10	2.1934612e-10	0.07500664	0.19952005	0.10564367	0.2640192	0.009299153000000001	2.1998045e-10	0.037878383	0.00012668173	2.1913453999999998e-10	2.1990075e-10	0.057417728	0.06511097	0.028492507	0.014936428500000001	2.1977245e-10	0.022597536	2.1908062999999997e-10	2.1917718e-10	2.1925035e-10	0.015247179	2.1921606000000002e-10	2.1988314e-10	0.011134072	0.0031950965000000003	0.0109686665	0.015798463000000002	0.006512502	2.1940345e-10	2.1931225e-10	0.014165479	2.1903926e-10	2.1928379e-10
8954x8521	2.3551816e-10	2.3517793e-10	2.3638272000000003e-10	0.036652435	0.0033253172999999996	2.359476e-10	0.00558231	0.005422422	2.357456e-10	0.0073210066	2.356557e-10	0.05327113	0.2228281	0.14759873	0.1498375	0.006964731	2.3596064e-10	0.032453295	0.015625125	2.3512722e-10	2.3564986e-10	0.14435898	0.014917526	2.3620467000000004e-10	0.054375015	2.365081e-10	0.0102838585	2.3565973999999997e-10	0.015470724	2.3612992e-10	2.3597143999999997e-10	0.0008266828	0.010462659000000001	2.362029e-10	2.354706e-10	2.3580676000000003e-10	0.03349711	0.003120636	2.3676175e-10	2.3565075e-10	2.3653382e-10	2.3560445e-10	0.02580472
9192x8657	2.4698948e-10	0.008846616	2.4709595e-10	0.016350012	2.4673144e-10	2.4681948e-10	2.4695604e-10	2.4698948e-10	2.4684066e-10	2.4723645e-10	2.4686514e-10	0.14451215	0.22728558	0.11252005	0.34698996	2.4684112999999996e-10	0.01264108	0.0149758505	2.4782473e-10	2.4695415e-10	2.480484e-10	0.045086722999999995	0.014836695	2.47734e-10	2.4751529e-10	2.4694474e-10	0.008496723000000001	2.4671873e-10	2.4673238e-10	2.471709e-10	0.019108351000000003	2.4735908e-10	2.4756013999999997e-10	2.4759557999999996e-10	2.4752475e-10	2.469306e-10	2.4720062e-10	0.009873761	2.4721947e-10	2.47038e-10	0.018476482	2.4704272000000003e-10	2.469937e-10
8955x8794	2.4399494e-10	2.4416627000000003e-10	0.005430994000000001	2.4447383e-10	2.444258e-10	2.4468982000000004e-10	0.010458712	4.3855191999999994e-07	2.446623e-10	2.4458766e-10	2.4385396e-10	0.2119532	0.15042163	0.06929132	0.4075616	0.01149616	2.4511676e-10	2.4440763e-10	0.014267786000000001	2.4452093e-10	2.448322e-10	2.4512658999999997e-10	0.022892173	2.4483737e-10	2.445009e-10	2.448831e-10	0.020809593	0.01221241	2.4481400000000004e-10	2.4421704e-10	2.4427527000000003e-10	2.4527297e-10	0.012048508999999999	2.4428272999999997e-10	0.011831123999999998	2.4419887999999997e-10	2.4463195e-10	2.4489247e-10	2.4445426e-10	2.443857e-10	0.024607318	0.01471703	2.4472296e-10
9192x8930	2.0933054e-10	2.0919207e-10	0.005316982	2.0976061e-10	0.015685678	2.0918209e-10	2.1036037999999997e-10	2.0956864e-10	0.016517155	2.0944478e-10	0.0056318594	0.11200623	0.21713413	0.051219534000000004	0.36796495	0.01860955	2.1033672000000001e-10	0.016269222	0.009214986	0.007668128000000001	2.097238e-10	0.059283077999999996	2.096554e-10	2.0960504e-10	2.1020198e-10	2.0961861e-10	0.059647497	2.0929221e-10	0.009720458000000001	2.0968702e-10	2.0972062000000002e-10	2.1041413999999999e-10	2.0931977e-10	2.0970019e-10	2.0986266e-10	2.1014585e-10	2.0994233999999998e-10	2.0905642e-10	0.0027681743	2.0968301e-10	0.025342347	2.0982622999999997e-10	2.0935212e-10
8955x9067	2.9427744e-10	2.9457847000000004e-10	2.9457173e-10	2.9476057999999997e-10	2.9483252e-10	0.021105967000000003	2.9536218e-10	0.008665197	2.9397115e-10	2.945942e-10	2.9376542999999997e-10	0.099463694	0.27601329999999996	0.06430224	0.36822927	2.937083e-10	2.9566824e-10	2.950317e-10	0.0027281349	0.0154802175	2.941254e-10	2.9521237999999996e-10	0.0140977185	0.045414273	2.957568e-10	2.9517747e-10	0.039756615	0.0036378303000000004	2.9441727000000004e-10	0.00039957116999999996	2.9465716e-10	0.0039897994	0.019781188999999998	2.9435496e-10	0.01693497	2.9454532999999996e-10	2.942303e-10	2.942578e-10	2.9424432e-10	2.9420225e-10	2.9534755e-10	2.9436054e-10	2.9438187999999997e-10
